id;text;sentiment
3099;Sim. Mas já falei aqui umas 3 vezes, ein? :) https://t.co/k7K08WsPhw;1
3100;"#BBMAs
Deixa eu colocar Cypher Pt.3 e Pt.4 pra tocar, enquanto me organizo :)";1
3101;@Gih_kahh Antes tarde do que nunca... :);1
3102;Olá Maio , espero que passes rápido e que os testes corram bem , porque eu agr só quero é férias :);1
3103;@jadeseba Vem assistir o clipe hoooje #ClipeDepoisDas11 :);1
3104;Bom dia pra você :);1
3105;@Site5SOSBR Muito obrigada!!! :);1
3106;Adivinhem quem deixou cair uma faca no pé :);1
3107;Tirem suas conclusões :) https://t.co/MNBbxFoQmR;1
3108;Levem me lá :) https://t.co/XtUAxiAgUJ;1
3109;@NicooLeonel de nada :);1
3110;@GoDaddyHelp acabei de enviar o email, obrigado! :);1
3111;acordei mais puto ainda :);1
3112;@oivivik tmb sou canceriano e minha cor é  azul.... :);1
3113;Indo pro ibira passei do lado do parque da aclimação tive correr pra pegar um Dratini :) tá rolando ninho de Kabuto… https://t.co/hbXL3KkVVQ;1
3114;@cabellosapatao @ProjetoTagsJB Grazadeus!! Vlw :) #MTVINSTAGLJUSTIN #PREMIOSMTVMIAW;1
3115;@palhacodanfl Também tenho 3 sobrinhas :) mas não vi nenhuma nascer... Na verdade nem conheço uma. E, Lasanha?;1
3116;"Aquele momento que tem resquícios de pelo de gato no teu moletom aí te faz atacar sua alergia :)

Vlw gato da Laura, te amo seu corno fdp";1
3117;@lauramariane Olá! Para entender como adicionamos e retiramos conteúdo clica aqui  https://t.co/y2xW3kphfe :) *TB;1
3118;@celiagomes6 Bom Dia :);1
3119;Vou ter com a Marta :);1
3120;@lorganleman o do isak é isakyaki e o even não tem :);1
3121;@marioco0309 hahahahaha que risa. cabal ahora es la antigua :);1
3122;@NEEDEDSTYLINSON muito obrigada :);1
3123;@lucasnst mais uma? haha brincadeira! pode, claro :);1
3124;I prefer Avada Kedavra :) https://t.co/gtkWijD7lU;1
3125;Bom dia :) https://t.co/7YnbiSQC5G;1
3126;"Ele é Coxinha, mas é meu amigo....    :-)

Um coxinha tem bastantes semelhanças com um mauricinho, e muitas vezes... https://t.co/DwAoJuz5Pu";1
3127;@oivivik :) fico sem jeito;1
3128;"@valsanchez0 Bonitas orejas.

Es broma, miraba al escote :)";1
3129;@mostelengant Perdoa a infantilidade do meu fandom e não generalize, por que gente desse nível não me representa e tenho pena  :);1
3130;@loubellcher dmzinha :);1
3131;@irapuan Mas uma opção é esperar a temporada acabar e assistir tudo no trial period. :);1
3132;@oquedizerlarry @xxL78xx prontinho :);1
3133;Vou comprar um relógio pra mim :);1
3134;Para você também. Eu trabalho hoje, mas nem por isso o dia deixará de ser bom  :) https://t.co/BSV1Bl0azB;1
3135;@naracafilho Só porque a minha mae faz anos :);1
3136;Resumindo que maio traga nossos pegas e nosso relacionamento sério :) https://t.co/uBchqJSEpw;1
3137;Logo após. Playoffs, rodada dupla. Um jogo só começa quando o outro termina, a menos que tenha prorrogação. :) https://t.co/4a52P2Yx1G;1
3138;"PROCURA-SE MINHA CRIATIVIDADE.
PREMIO: 1 INTRO :)";1
3139;acordei 8h na intenção de estudar, são quase 11h e n fiz nada :);1
3140;"@joana_langdon obrigada babe :) ;) :p :b";1
3141;mudança de planos: vou ficar o dia todo deitadinha comendo fruta e reclamando de cólica :);1
3142;@AminDuim_ É pq o pessoal tem que arrumar um jeito de culpar o Marcos pelo desastre do pós dela :);1
3143;@santosthefather mata-te já, poupas tempo :);1
3144;Bom dia seus CU :);1
3145;@natanrogier43 @MeuTimao Não faça para os outros o que não quer que façam pra você :);1
3146;@squishyoongs foi, o vídeo que eu vi era do dia 20, mas que bom :);1
3147;A minha vontade de estudar é tanta :);1
3148;Espero daqui uns dias/anos :) usar o textinho da Marcella sobre amor próprio, oh menina q te encher de orgulho ❤;1
3149;@Fkstylinson Segui :);1
3150;Oh as bananinha, mah :) #TaTudoVerde @ Missão Velha https://t.co/nhSBI1GdJu;1
3151;Olha quem eu encontrei no #badoo :) ele não é um gatinho? https://t.co/F9jIFd8dKv;1
3152;bom dia pra quem tem um monte de coisa pra fazer hj e está deitada ainda :);1
3153;@NaoInviabilize eu tb! porém já com pena das flores :);1
3154;bom dia com esse gif maravilhoso :) https://t.co/5ziDsm3kA2;1
3155;@_La_Seimi Se agradece. :);1
3156;@FTrickHeIp bom dia! :);1
3157;@NandaPlay Assistir seu vídeo :);1
3158;@poorfatgirl muito obrigada por explicar! boa sorte se você fizer ela :);1
3159;Sem stress. Bom dia :);1
3160;@Novo_Conceito Bom dia. :) Pergunta básica. Vocês estão recebendo originais?;1
3161;que legal acordar com vários tiros de byun baekhyun :);1
3162;E humilde na leonina é o que ela tem de melhor! :) https://t.co/0hJfnfZIfK;1
3163;ouvindo Mano Walter :);1
3164;Gira! Praticas algum desporto? — obrigada! :) karaté https://t.co/ulKc0DIT9u;1
3165;Agradecemos por tornar nossos sonhos reais! :) https://t.co/bolT7I7CMj;1
3166;Feliz Inicio de Mes :) https://t.co/AeznloccAw;1
3167;Confira nossos horários de funcionamento para esse Feriado :) https://t.co/ca0L26FSQq;1
3168;@krinemariani valeu, k. vou procurar :);1
3169;Tenho uma semana ferradissima, cheia de reunião pra fazer e ... fiquei doente :) :) :) to quase sem voz;1
3170;Só vem :) https://t.co/rR3K6SDcGd;1
3171;NESTO NOVO :) https://t.co/bVyA0C7VTU;1
3172;@ji2chu xiao avail :);1
3173;Aniversário com Dullius :) https://t.co/ynYjP8lzbY;1
3174;@cahcildis @AgentePlayer1 A próxima vez que for gravar no kai2 me avisa que eu Dou /size Em vocês pra ficarem bebê ou gigante :);1
3175;@Fuzil_Baiano Eu sou dessas.  :);1
3176;Minha cara de preocupação :);1
3177;E como eu já amo domingo :);1
3178;Nesta data, lembramos a importância deste documento! :) https://t.co/OiQ2rfXHdq;1
3179;"@parkjiminbrasil Muito obrigada! Ajudou muito :) 
te amo s2";1
3180;"Com a chegada do verão, chegam os calções :)
Clique aqui para mais informações: https://t.co/TCjAugSZo0 https://t.co/iK9AEYOAo1";1
3181;To muito feliz que hoje é um outro domingo :);1
3182;A playlist dá maju no Spotify parece tanto com a minha pra dias de chuva :);1
3183;Meu primeiro review no Séries por elas :) https://t.co/nctiCnDJPr;1
3184;.@trucefortyler 8. bolo :);1
3185;@carlos_agarie Feliz aniversário. :) https://t.co/gcslmZZFi4;1
3186;"Aproveitando o feriadão!
:)

#OscarInn #OscarInnEcoResort #Resort #AguasDeLindoia #Spa #Natureza #Montanhas #Kids... https://t.co/cRUGiMoEjG";1
3187;@kimseokrjin sim sim mas to destrancando as contas ja muito obrigada :);1
3188;"@twentyonrwhy tbm sou jade, vamos ser amgs? 
qro te ajudar, voce é legal :)";1
3189;Graças a Deus não vi ninguém que me estragasse o dia :);1
3190;@robertocarlos Bom dia meu amado e lindo ROBERTO.  Beijos querido :)♥♥;1
3191;@juliana_bola Eu tb quero o meu! Espero ter emprego ainda pra bancá-lo! Força q ta acabando! :);1
3192;"Tenho quase certeza q a Camila vai performar o single no BBMAs.
Epic vai investir pesado na Camilinha Hair :)";1
3193;Conheci uma mulher no ônibus que chama Flodalize :);1
3194;leiam :) https://t.co/qRUCBoNcAV;1
3195;Tipo mano a Hannah pra mim não é boa, gira sim mas não é linda a Jéssica sim :) https://t.co/wpyvTzTPnY;1
3196;toma no cu, viu bb? :);1
3197;"Filosofias matinais de #KangDaniel: ""Será que comi mortadela demais?""

Bom dia! :) https://t.co/fNKDbYo7w2";1
3198;fotossíntese e quimiossíntese aqui vou eu :);1
3199;Fiz uma micro rutura :);1
3200;tô indo, e voce? ~a — to bem :) https://t.co/Gec0ITQAmV;1
3201;Bom dia !!! :);1
3202;@Anba_LenU2B Bravo ! :);1
3203;@ConexaoBTSBR Vocês​ merecem isso é muito mais!!!! Amo vcs s2 :);1
3204;@laurabast0s eu achei q tu tava gostando das minhas histórias e prestando atenção :);1
3205;1 ponto :) /isa https://t.co/MCTUGTTclv;1
3206;Quando a Tânia estiver bué into posty vamos ser felizes para sempre :);1
3207;@brunobqueiroz Prefiro Fernandão :);1
3208;Não guardar rancor não significa q eu não vou me vingar risos :);1
3209;estou fazendo cesta para o dia das mães, e dia dos namorados.. se alguém quiser me chamar no fb!!! :);1
3210;@MikeLink1 Mais tudo bem :);1
3211;Até pareço grande cena a falar assim mas não sou :);1
3212;@KiHoll 13:4 am Ende :);1
3213;@Pinilla84 @Paulborgmeister isso pode até ser interessante n fim :);1
3214;meu gato tá muito nas droga e fica correndo pela casa enquanto tento limpar :) :);1
3215;@Naniemolove @BTS_twt sim to experimentando uma coisa aki :);1
3216;Excelente carnaval.! :);1
3217;@NandaPlay Sim, tem o primeiro naruto e o shippuden :);1
3218;beber enquanto sofre crises é a mesma coisa de inserir adrenalina na veia, creio eu, que a Lauren não ame os sintomas de taquicardia :);1
3219;"@danielbovolento Vi agora e já comprei! :)
Ansiosa demais! *-*";1
3220;@rod0liveira Eu era uma dessas, o bom é todo mundo poder evoluir e largar de ter vergonha das coisas, né? :);1
3221;@dariatbh @Blackcanary2544 Kuando pensarem assim, lembrem-se daqueles ke ficarao felizes com a vossa morte. Nao lhes deem esse prazer. :);1
3222;@MauricioRicardo Fico feliz que tenha gostado desse pequeno tributo aos anos que você diverte a galera... :);1
3223;@humphreyzinho vi sim :) eu ia comprar mas como não esta bem discriminado no site da cdjapan eu nem me arrisquei.Vai quem vem um fan made ¬¬;1
3224;"Yihaaa brasil here we come !!!:-)
#Repost @wagyu_beef with @repostapp
・・・
A @churrascada Ribeirão começa a... https://t.co/XkRRI3lyCw";1
3225;@pedelaranja_ Sei q compras bastante no Aliexpress.. hehe Já compraste bolsa? Se sim vale a pena? :);1
3226;"Yihaaa brasil here we come !!!:-)
#Repost @Wagyubeef1 with @repostapp
・・・
A churrascada Ribeirão… https://t.co/qDdiPpEVNV";1
3227;@beatrizagimenez aqui a tradução :) https://t.co/8p6pvN5i3e;1
3228;@XCullenDr bem vindo :);1
3229;@ely_gitana1 @1000redes_ @mich_onelove @paolarrdz @Talma067 @UnAmors00 @Hanna101484 para pensar..:);1
3230;@oTioZero Hoje vai ter uma surpresinha na sua live da Twitch :);1
3231;casado com quem? naoo sou ciumenta — Com minha esposa, olha não me interessa rss :)  https://t.co/ROAHIDwvpj;1
3232;@natasharedfox Acho legal que você pressupõe o que estou pensando e argumenta com base nisso. :-);1
3233;mas nada disso compensa eu não estar respirando há dois dias :);1
3234;Alô @khaiofavero quando posso devolver sua placa de vídeo? :);1
3235;Tudo que eu planejei pra fazer hoje nada deu certo :);1
3236;Bom dia :) ♥ https://t.co/ZHJGnIo6OU;1
3237;estou a tentar estudar mas só consigo pensar em comprar roupa e isto n está a resultar :);1
3238;Namora cmg ? — Sai do anônimo :) https://t.co/nOwtsmPQ8h;1
3239;Os amigo tão voltando :);1
3240;"As 13h começa os votos com a tag do dia :)

#BBMAs
https://t.co/vm3nA1YHSU";1
3241;@heisolioti E eu sou a Maiarisa :);1
3242;@sudefisio hahahaha...oficialmente os ventos do verão!! #Bomdia :);1
3243;@acausadasilvia ei, reparei agora n ritmo d composição em essa arquitectura em segundo plano :);1
3244;Esperando nosso quarto ficar pronto pra dormir melhor :);1
3245;"VOCÊ É REFÉM DAS EXPECTATIVAS?
Texto de Vinícius Francis :-) 

""Na humildade criamos o real e na expectativa nos... https://t.co/JW8UNljrub";1
3246;@Barbarah_1 de vdd :) pq?;1
3247;a cassandra quer que vá ver o jogo dela a Rio Meão, a pergunta é como vou para lá :);1
3248;"@natasharedfox Eu não disse qual é o verdadeiro Islã, só te perguntei. Fique calma. :-)
Mas vc conhece 100% da fé,… https://t.co/EgppYJ80FN";1
3249;@Wichsana_ Olá nós somos a Mina Brasil, fanbase brasileira dedicada a Mina do Twice. Siga nosso perfil para atualizações da Mina :);1
3250;"@jhone_menezes Minha nada mole vida...rsrs
Bom dia Jhone! :)";1
3251;#BienvenidoMayo feliz feliz :);1
3252;@hiSaeng_ Olá nós somos a Mina Brasil, fanbase brasileira dedicada a Mina do Twice. Siga nosso perfil para atualizações da Mina :);1
3253;"Não deixe que a brutalidade da vida tire sua força :)
Um ótimo feriado e um semana maravilhosa! https://t.co/uNty2YzI77";1
3254;"Hey Jude, by Babau :)
Bar do Clube da Esquina https://t.co/Uh6lNFz0C2";1
3255;@Daniynog Olá nós somos a Mina Brasil, fanbase brasileira dedicada a Mina do Twice. Siga nosso perfil para atualizações da Mina :);1
3256;"Aquela frase que cutuca o fundo da sua alma.
Boa semana :) https://t.co/btZg2JsoHa";1
3257;@fvernon Era um coração negro :);1
3258;@kristinem5. @ArturAnjos Olá os teus estão equipados ? :);1
3259;"Preciso de uma thumb (br) para esse video lixo :) 
(Spoiler..)
@iFamily100 https://t.co/YXsQUCLMQ7";1
3260;@biasavin @ViiihRoots N fala cmg nunca mais :);1
3261;Primeiro: não votem antes das 13:00 :), segundo: NÃO TWEETEM DIRETO, ESPEREM DAR TEMPO DE RESPIRAR, vocês tem o dia todo #BBMAs;1
3262;@lucasinutilismo queridão, sinto lhe dizer que isso é racismo sim. mas nada como autocrítica para aprendizado e reparo aos atingidos :);1
3263;mês ruim para ser hater da Camila né anjos :) #HappyCamilaMonth https://t.co/lvpmrzY5uy;1
3264;@nando_reis Ponho os meus olhos em vc.........:);1
3265;o que mudaria no mundo se tivesse essa chance? — eu acabaria com a homofobia :)  https://t.co/xYOoOF2TJ0;1
3266;@estorninhoSlb AHAHAH és bad boy :);1
3267;Vamu pra praia cmg :);1
3268;@urmyanaconda ou tem um sentido de humor enorme ou um hater :);1
3269;@Sebasvilas07 Boas notas :);1
3270;"Que Deus abençoe o trabalho de cada um de vcs! 
Feliz  dia do trabalho! :) https://t.co/j1IiLHHef6";1
3271;"OLHA SE SEU RT E FAV TA AQUI AINDA! ELE JA PERDEU 4k DE FAVS THANKS :) 
#BBMAs https://t.co/jw69pGL1q8";1
3272;@jiujitero Hoje é dia de relaxar, seja como for  :);1
3273;@VirrrP2 Que bonita Virr :);1
3274;@gigicardins8 @diazera Às 13:00hrs. :) #ClipeDepoisDas11;1
3275;@kimtaehwings ah sim obg :);1
3276;@ninayulodivina spencersuplado po ate ganda :);1
3277;Meu nome é lindo demais pra ficar na sua boca :);1
3278;"@MatsudairaxD sim é :)
meus parabéns
:)";1
3279;"https://t.co/IVRpJGvFbN

Gente, pelo amor de Deus! 
Bruno tem que fazer essa dança no nosso casamento :)";1
3280;@MarianaVitorin7 @iamnotacoolkid4 sonha comigo :);1
3281;@pqpvictoor @DCZINHU Ue só pq trafiwuei a Light do pedro?  E outra já resolvi isso com ele tá tudo certo :) já com… https://t.co/fA4HI0xaK7;1
3282;oi gente olhem o encontro e vejam que ser vegano não é nada radical e fora do normal :);1
3283;Elas vieram dormir aqui em casa :);1
3284;"GENTE 
IGNOREM OS HATERS E CONTINUEM A VOTAR 
:) 
#BBMAs https://t.co/sWqWp7GhT6";1
3285;n estou cantando vitória antes da hora n mozinho :) https://t.co/wzFVFwJPmL;1
3286;Hey! Eu estou ao vivo no #CAM4 https://t.co/ApOnvA1xHU vamos conversar no meu show #sexy :) #cam #porno;1
3287;@valterfrances @lino_alc já sabes oq te espera Lino André :);1
3288;@countfavs Eu to beem :);1
3289;@Evertonkkj @caracolraivoso Disso Euh Sei :);1
3290;hahahah chocolate melhora tudo :-) https://t.co/Stl5O8gRug;1
3291;.@trucefortyler 26. n tem :);1
3292;ñ estou em Curitiba esperando o marcos, mas estou aqui :) esperando o marcos tb rsrs;1
3293;@rita00costa com ananas? :);1
3294;isto é só mais um exemplo da palavra, inveja :) https://t.co/7wtMtS421J;1
3295;Seu priminho é muito lindoo — uhum :) https://t.co/pdL9TINmbq;1
3296;"@viciconte_fancy De nada :)
#MTVINSTAARVICICONTE
#PREMIOSMTVMIAW";1
3297;Venham dar o vosso apoio :)   https://t.co/yX3X3SSiUC;1
3298;Agora sim meu feriado valeu a pena, dormi até às 11, já tomei meu pingado, pode vir mês de maio! :);1
3299;@ProjectDms5 Obrigada pela oportunidade :);1
3300;@1DDreams98 Brigada :);1
3301;@tweetingpaula @VesnaMimica @Little_Efi @markojurci E to to :) Slazem se!;1
3302;"Fluminense 0 x 1 Flamengo Carioca 2017 (1ª Final)
Veja os Melhores Momentos Abaixo no nosso Canal :)
https://t.co/0L612l2o98";1
3303;E elas sempre estão certas :) https://t.co/ivySmFuSdY;1
3304;@exopIasnet brigada :);1
3305;tou assim só um bcd fdd p mini teste de mat, só um bcd :);1
3306;@mmoises99 e novidades ? :);1
3307;sentada no banco dividindo o fone com meu irmão :);1
3308;midira sou a ruvia :);1
3309;Família eu tava pensando em criar um grupo no whats pra gente se ajudar quando tiver sorteio aqui e fazer amizade também :);1
3310;mês da camila e da anahi :);1
3311;Compras-regalitos de abril/April Haul-Gifts: Sephora, Mac, Todo Moda, Sally Beauty, etc. :): https://t.co/T6lUOG9vwU a través de;1
3312;Overwatch (Insurrection) #01 Muito top e divertido este jogo :): https://t.co/e01l70ktMB via @YouTube;1
3313;"Confira a série de realidade de bombeiros #AnjosDaGuarda no #Netflix :)
@BombeirosPMESP @cbmerjoficial… https://t.co/McRIXMTZJh";1
3314;2 Amigos e a Cozinha: Tomate recheado :) https://t.co/yOvs9UYYKl;1
3315;vou deixar o verdadeiro ou falso para mais tarde — Ok :) https://t.co/tuCiVHLjpk;1
3316;"@misspinguina tbm tenho eu começo a gritar e querer apertar muito forte kkkkk

fazer o que né :)";1
3317;Pelo amor KKKKKKK tem q parar mesmo :) https://t.co/1SkOQyYF3j;1
3318;@camzflolo obrigado :);1
3319;@allangoms oioi :) voltei;1
3320;Confira a série de realidade de bombeiros #AnjosDaGuarda no #Netflix :) @bombeirospe @Bombeiros_AM @AssessoriaCBMRN https://t.co/zrKY5mFOSK;1
3321;Votadd :) https://t.co/sbCwbCdn00;1
3322;@hobiwings obrigada :);1
3323;Confira nossa série de realidade de bombeiros #AnjosDaGuarda no #Netflix :) https://t.co/M7npyCoz9B;1
3324;@photgrphazz mt obrigado :);1
3325;@rafaelhando Tá bom :);1
3326;@perrinemtx74 bravo :);1
3327;tudo de bom :) https://t.co/HOke0scdtW;1
3328;@Oliver_Tuit1989 @AnaTerron_ Fantástica :);1
3329;E no dia do trabalho, obrigado a todos que se dão ao trabalho de dar like e compartilhar os videos :);1
3330;@Technopark bravo :);1
3331;Mas colega n há cá abusos :);1
3332;sobre minha promessa de chegar antes das 6h: cumpri! cheguei 5:30 :);1
3333;"@rafael_bezerra @camilawerling É, com isso deu tudo bem na nossa sessão :)
É tínhamos um cara conectado do meio do deserto do Atacama!";1
3334;Como hoje é dia do trabalhador,não vou estudar um crl :);1
3335;@Nicolleedm Essa é a minha carinha :);1
3336;bom dia da melhor forma :-);1
3337;Bom dia morecos, hoje vai ao ar os três primeiros capítulos da minha nova históri… — Bom dia :) ficarei à espera :) https://t.co/XVS2NmH7hK;1
3338;n acredito q tou na cama há 45 minutos a odiar me pq n tou a estudar :-);1
3339;tem sol :-) @ Liberdade https://t.co/Q8TIdBDBND;1
3340;Errado é se eu mudar pra te agradar. :-) ♥;1
3341;"Mas se preferem ajudar o Justin, tudo bom. Não estou pedindo nada kkkk

Vamos ver quem se arrepende depois :)";1
3342;meus sinceros, OBRIGADA :);1
3343;Aliás, Harvard é particular :);1
3344;"MENTIRAS LÁ ... MENTIRA$ AQUI ... 
------------ &gt; https://t.co/9lkHqaJcd8  :) https://t.co/G5UGWpkj88";1
3345;@bdias856 Ja sabes o q penso em relação a isso , tens de o fazer n apenas eu ... mereces muito ser feliz também :);1
3346;E que tal um pc que de mais de 60fps :);1
3347;domingo é meu aniversario :);1
