date,text,sentiment
2018-07-27 18:57:08,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:59,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:57,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:48,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:56:38,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:21,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:15,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-27 18:56:10,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:01,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:56:00,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:55:58,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-27 18:55:50,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:55:23,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:55:14,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:55:06,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:54:57,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:54:44,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-27 18:54:24,"Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Mariell… https://t.co/62EchOLfqJ",
2018-07-27 18:54:20,RT @mafolly: Hoje Marielle faria 39 anos e ainda não sabemos quem mandou matá-la. Dedicamos à Marielle a nossa última publicação sobre a Ag…,
2018-07-27 18:53:56,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:53:39,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-27 18:53:12,RT @mafolly: Hoje Marielle faria 39 anos e ainda não sabemos quem mandou matá-la. Dedicamos à Marielle a nossa última publicação sobre a Ag…,
2018-07-27 18:53:03,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:53:00,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-27 18:52:14,RT @mafolly: Hoje Marielle faria 39 anos e ainda não sabemos quem mandou matá-la. Dedicamos à Marielle a nossa última publicação sobre a Ag…,
2018-07-27 18:52:12,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-27 18:51:14,"Hoje Marielle faria 39 anos, até o momento não sabemos quem a matou, mas sabemos que seu legado de luta e resistênc… https://t.co/kBPwsFssgC",
2018-07-27 18:49:59,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:49:54,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:49:29,"A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje… https://t.co/MkkPcj1ajH",
2018-07-27 18:48:55,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:47:29,Hoje Marielle faria 39 anos e ainda não sabemos quem mandou matá-la. Dedicamos à Marielle a nossa última publicação… https://t.co/Uc9Y9YJahx,
2018-07-27 18:47:28,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:46:49,"39 anos de Marielle. 135 dias sem respostas.
#MarielleFranco #MariellePresente #MarielleVive… https://t.co/t7uljAY7Qh",
2018-07-27 18:46:30,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:46:05,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:45:51,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:45:35,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:44:12,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:43:40,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 18:43:31,"RT @LisetePSOL: 15 fotos para lembrar quem foi Marielle Franco . #MarielleVive #AndersonVive #MariellePresente 

https://t.co/IDwEY3BMTT",
2018-07-27 18:43:17,Hoje seria o aniversário daquela que tentenram apagar. #MariellePresente #Nãonoscalarão,
2018-07-27 18:42:32,RT @carinavitral: Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos e comp…,
2018-07-27 18:42:17,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:40:28,Hoje (27) Marielle completaria 39 anos se não tivesse sido brutalmente assassinada e tirada de seus entes queridos… https://t.co/FPUYbc3Vow,
2018-07-27 18:34:52,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 18:34:04,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:32:08,#MariellePresente ? Não seria #MariellePresunto ?,
2018-07-27 18:31:54,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:31:00,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 18:30:39,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:28:54,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:28:37,"Eu sou porque nós somos ❤️
#mariellefranco",
2018-07-27 18:28:28,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:28:15,"🌹Marielle Franco
27/07/1979 - 14/03/ 2018

Hoje Marielle estaria completando 39 anos.

Continuamos sem respostas:
-… https://t.co/hBhzOjt4jH",
2018-07-27 18:27:48,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:27:37,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",
2018-07-27 18:27:22,"Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira esta… https://t.co/VqhqjdeYnj",
2018-07-27 18:24:53,"Obrigada, Marielle! Não vamos desistir!

Você é semente e está em todas nós! 

#MarielleVive
#MariellePresente… https://t.co/79AUizfRu9",
2018-07-27 18:21:13,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-27 18:17:14,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 18:16:41,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 18:16:18,"Nós estávamos sempre juntinhas na frente das manifestações da Maré, novinhas há 10 anos atrás, em 2008. Nesse ato e… https://t.co/pTnZklaO4V",
2018-07-27 18:14:21,RT @gusap: Hoje seria aniversário da Marielle. A sociedade espera uma resposta  @intervfederalRJ. #MariellePresente #AndersonPresente,
2018-07-27 18:10:57,"Hoje seria aniversário da Marielle Franco. 

Arte de Roberto Valleck. 
#MarielleVive #MariellePresente https://t.co/rrlMWRI4VM",
2018-07-27 18:10:44,"RT @dmptsp: Marielle faria 39 anos hoje dia 27 de julho. Hoje e sempre, presente  #MariellePresente https://t.co/DU3Lc1r7Gb",
2018-07-27 18:07:50,"RT @LisetePSOL: 15 fotos para lembrar quem foi Marielle Franco . #MarielleVive #AndersonVive #MariellePresente 

https://t.co/IDwEY3BMTT",
2018-07-27 18:05:40,"Hoje nossa amada Marielle Franco chega aos seus 39 anos, e chegará sempre, porque somos por que você é! Seguimos ju… https://t.co/dzD8uSymvo",
2018-07-27 18:05:34,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 17:55:09,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 17:54:51,Hoje seria aniversário da Marielle. A sociedade espera uma resposta  @intervfederalRJ. #MariellePresente #AndersonPresente,
2018-07-27 17:54:50,"RT @LisetePSOL: 15 fotos para lembrar quem foi Marielle Franco . #MarielleVive #AndersonVive #MariellePresente 

https://t.co/IDwEY3BMTT",
2018-07-27 17:51:22,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E faz 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos. #M…,
2018-07-27 17:50:22,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",
2018-07-27 17:49:04,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:40:50,"Hoje Marielle faria 39 anos. Faria...
#QuemMatouMarielle #MariellePresente",
2018-07-27 17:39:46,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",
2018-07-27 17:39:01,RT @thevalkirias: Um aniversário triste no dia de hoje. A gente continua perguntando: #QuemMatouMarielle? #MarielleVive https://t.co/zvB1O3…,
2018-07-27 17:33:22,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:28:51,"RT @aloucadamaquina: Essa mulher faria 39 anos hoje.
Nunca esqueçamos por que ela não fez.
#MarielleFranco #MarielleVive #MariellePresente…",
2018-07-27 17:28:00,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:26:50,"Feliz aniversário Marielle Franco, sua memória segue enchendo nossos corações de esperança. #MarielleVive… https://t.co/Ft6K84Xc1Z",
2018-07-27 17:24:13,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:20:18,"Quem mandou matar Marielle Franco? #mariellefranco em Belo Horizonte, Brazil https://t.co/pothrnLz2C",
2018-07-27 17:19:19,RT @thevalkirias: Um aniversário triste no dia de hoje. A gente continua perguntando: #QuemMatouMarielle? #MarielleVive https://t.co/zvB1O3…,
2018-07-27 17:18:46,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:17:06,RT @ferdsmg: Marielle Franco faria 39 anos hoje. Ela foi executada em 14 de março de 2018 no Rio de Janeiro. E até hj a polícia não solucio…,
2018-07-27 17:15:01,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 17:11:30,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 17:08:56,"RT @dmptsp: Marielle faria 39 anos hoje dia 27 de julho. Hoje e sempre, presente  #MariellePresente https://t.co/DU3Lc1r7Gb",
2018-07-27 17:08:47,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E faz 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos. #M…,
2018-07-27 17:07:01,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 17:06:22,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 17:03:43,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 17:03:18,Que tristeza... #mariellepresente https://t.co/ZY2rPEXa46,
2018-07-27 16:59:24,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-27 16:56:34,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 16:56:19,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-27 16:55:54,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 16:55:17,"Hoje, Marielle estaria completando 39 anos e hoje tem 135 dias que o caso do seu assassinato continua sem resposta!… https://t.co/AzroyN909K",
2018-07-27 16:54:01,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 16:53:08,Feliz aniversário Marielle! Que você tenha encontrado a luz após o final trágico que lhe tirou a vida. Que seu cami… https://t.co/ewo2jqvUjo,
2018-07-27 16:53:07,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-27 16:50:51,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
